,closestEducationalInstituteDistance,flatType,Area,pricePerSqFeet,shoppingArea,totalSalePrice,predictedSalePrice
137,1400.0,2.0,831.0000000000003,28200.00000000002,1.0,26928939.999999966,26930599.492011864
138,1000.0,2.0,538.0,20560.000000000015,0.0,11061280.000000019,11061280.000000019
139,1400.0,2.0,736.0000000000003,28100.000000000004,1.0,26177540.000000026,24050914.36821407
140,1300.0,3.0,1694.9999999999998,29099.999999999996,1.0,49324500.00000003,49370102.99166738
141,1400.0,2.0,831.0000000000003,30299.999999999975,1.0,28674040.00000001,28676529.502556957
142,1300.0,3.0,1277.9999999999998,31550.000000000025,1.0,40320900.00000003,40408779.7438176
143,1400.0,3.0,1051.0000000000002,29099.999999999996,1.0,34707640.0,36749541.49211606
144,20.0,1.0,409.00000000000017,24500.0,0.0,10020499.999999994,10032743.69247739
145,1300.0,3.0,1320.0,32299.99999999998,1.0,42636000.000000015,42607978.22731083
146,1400.0,2.0,736.0000000000003,28300.000000000015,1.0,24024739.999999996,25435363.522048093
147,1300.0,3.0,1277.9999999999998,30800.000000000025,1.0,39362399.99999996,39433100.237440966
148,1400.0,4.0,1740.0000000000005,30400.00000000002,1.0,64136099.999999896,63657076.192708366
149,1300.0,3.0,1694.9999999999998,28500.00000000002,1.0,48307500.00000007,48398876.28621166
150,20.0,2.0,604.0000000000001,24399.999999999996,0.0,14737599.999999987,14740615.980811922
151,1400.0,2.0,831.0000000000003,29799.99999999999,1.0,28258540.00000004,28256873.15689973
152,1300.0,3.0,1277.9999999999998,30649.99999999999,1.0,39170699.99999998,39246630.96012415
153,1400.0,2.0,831.0000000000003,28300.000000000015,1.0,27012040.00000002,27020335.96085421
154,1400.0,2.0,831.0000000000003,30000.000000000007,1.0,28424740.000000022,28428059.344372176
155,1400.0,2.0,736.0000000000003,29799.99999999999,1.0,27428740.000000026,26160336.365570877
156,20.0,2.0,604.0000000000001,24299.999999999985,0.0,14677199.99999998,14680217.207342267
157,1400.0,4.0,1740.0000000000005,29500.000000000025,1.0,62570100.00000001,62662051.63033134
158,20.0,2.0,701.9999999999998,24100.000000000004,0.0,16918200.00000003,16956398.635984316
159,1300.0,3.0,1320.0,33400.0,1.0,44087999.999999955,44108795.41070614
160,20.0,1.0,409.00000000000017,24149.999999999996,0.0,9877350.000000011,9864434.507236654
161,1000.0,2.0,538.0,20560.000000000015,0.0,11061280.000000019,11061280.000000019
162,1400.0,2.0,736.0000000000003,29000.00000000001,1.0,26839939.99999999,25312042.295729443
163,1000.0,2.0,520.0,21499.99999999998,0.0,11179999.999999981,11179999.999999981
164,1000.0,1.0,378.0000000000001,20999.999999999985,0.0,7937999.999999997,7937999.999999997
165,1300.0,3.0,1277.9999999999998,34000.00000000003,1.0,43452000.00000003,43384873.38076337
166,1000.0,2.0,570.0000000000002,20999.999999999985,0.0,11969999.999999996,11967465.621179568
167,1000.0,1.0,378.0000000000001,22499.99999999999,0.0,8504999.999999998,8505000.000000013
168,1400.0,2.0,831.0000000000003,28000.000000000004,1.0,26762739.999999985,26766888.884109855
169,1000.0,1.0,378.0000000000001,21499.99999999998,0.0,8126999.999999995,8126999.999999981
170,1400.0,2.0,831.0000000000003,29200.00000000001,1.0,27759939.999999996,27760767.283366803
171,1300.0,3.0,1277.9999999999998,31850.000000000007,1.0,40704300.0,40926412.258204244
172,1300.0,3.0,1277.9999999999998,28500.00000000002,1.0,36423000.00000002,36451596.475960076
173,1400.0,4.0,1740.0000000000005,30299.999999999975,1.0,63962100.00000003,63657076.192708366
174,1300.0,3.0,1694.9999999999998,31850.000000000007,1.0,53985750.000000045,54087235.13898717
175,1400.0,3.0,1051.0000000000002,29299.999999999996,1.0,38117839.99999996,35099804.05896476
176,1300.0,3.0,1277.9999999999998,28649.999999999993,1.0,36614699.999999985,36643416.246349424
177,1400.0,3.0,1051.0000000000002,27600.0,1.0,33131140.00000004,34811845.8579339
178,1300.0,3.0,1277.9999999999998,31400.000000000004,1.0,40129200.0,40215079.31091125
179,1300.0,3.0,1277.9999999999998,28050.000000000025,1.0,35847899.99999996,35846709.51076444
180,20.0,2.0,604.0000000000001,24500.0,0.0,14797999.999999989,14802526.075855933
181,1400.0,3.0,1051.0000000000002,29500.000000000025,1.0,35128040.000000045,37081293.1333476
182,1300.0,3.0,1320.0,27750.000000000007,1.0,36629999.99999998,36635648.55153585
183,1400.0,4.0,1740.0000000000005,27699.99999999999,1.0,59438099.999999955,59411711.806218445
