,builderName,State,District,Location,Highway,Railway,Metro,busStop,closestEducationalInstituteDistance,closestHospitalDistance,closestMallDistance,closestBusinessParkDistance,flatNumber,flatType,Area,noOfBathrooms,Parking,pricePerSqFeet,totalPrice,Gym,swimmingPool,Garden,yogaArea,playArea,shoppingArea,ATM/Finance,cluster
335,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1204,3,1051,3,1,27700,36436240,1,1,1,1,1,1,0,11
336,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1304,3,1051,3,1,27800,36541340,1,1,1,1,1,1,0,11
337,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1404,3,1051,3,1,27900,36646440,1,1,1,1,1,1,0,11
338,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1504,3,1051,3,1,28000,36751540,1,1,1,1,1,1,0,11
339,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1604,3,1051,3,1,28100,36856640,1,1,1,1,1,1,0,11
340,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1704,3,1051,3,1,28200,36961740,1,1,1,1,1,1,0,11
341,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1804,3,1051,3,1,28300,37066840,1,1,1,1,1,1,0,11
342,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1904,3,1051,3,1,28400,37171940,1,1,1,1,1,1,0,11
343,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2004,3,1051,3,1,28500,37277040,1,1,1,1,1,1,0,11
344,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2104,3,1051,3,1,28600,37382140,1,1,1,1,1,1,0,11
345,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2204,3,1051,3,1,28700,37487240,1,1,1,1,1,1,0,11
346,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2304,3,1051,3,1,28800,37592340,1,1,1,1,1,1,0,11
347,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2404,3,1051,3,1,28900,37697440,1,1,1,1,1,1,0,11
348,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2504,3,1051,3,1,29000,37802540,1,1,1,1,1,1,0,11
349,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2604,3,1051,3,1,29100,37907640,1,1,1,1,1,1,0,14
350,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2704,3,1051,3,1,29200,38012740,1,1,1,1,1,1,0,14
351,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2804,3,1051,3,1,29300,38117840,1,1,1,1,1,1,0,14
352,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2904,3,1051,3,1,29400,38222940,1,1,1,1,1,1,0,14
353,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3004,3,1051,3,1,29500,38328040,1,1,1,1,1,1,0,14
354,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3104,3,1051,3,1,29600,38433140,1,1,1,1,1,1,0,14
355,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3204,3,1051,3,1,29700,38538240,1,1,1,1,1,1,0,14
356,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3304,3,1051,3,1,29800,38643340,1,1,1,1,1,1,0,14
357,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3404,3,1051,3,1,29900,38748440,1,1,1,1,1,1,0,14
358,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3504,3,1051,3,1,30000,38853540,1,1,1,1,1,1,0,14
359,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3604,3,1051,3,1,30100,38958640,1,1,1,1,1,1,0,14
360,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3704,3,1051,3,1,30200,39063740,1,1,1,1,1,1,0,14
361,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3804,3,1051,3,1,30300,39168840,1,1,1,1,1,1,0,14
362,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3904,3,1051,3,1,30400,39273940,1,1,1,1,1,1,0,14
363,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4004,3,1051,3,1,30500,39379040,1,1,1,1,1,1,0,14
364,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1105,3,1051,3,1,27600,36331140,1,1,1,1,1,1,0,11
365,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1205,3,1051,3,1,27700,36436240,1,1,1,1,1,1,0,11
366,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1305,3,1051,3,1,27800,36541340,1,1,1,1,1,1,0,11
367,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1405,3,1051,3,1,27900,36646440,1,1,1,1,1,1,0,11
368,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1505,3,1051,3,1,28000,36751540,1,1,1,1,1,1,0,11
369,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1605,3,1051,3,1,28100,36856640,1,1,1,1,1,1,0,11
370,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1705,3,1051,3,1,28200,36961740,1,1,1,1,1,1,0,11
371,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1805,3,1051,3,1,28300,37066840,1,1,1,1,1,1,0,11
372,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1905,3,1051,3,1,28400,37171940,1,1,1,1,1,1,0,11
373,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2005,3,1051,3,1,28500,37277040,1,1,1,1,1,1,0,11
374,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2105,3,1051,3,1,28600,37382140,1,1,1,1,1,1,0,11
375,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2205,3,1051,3,1,28700,37487240,1,1,1,1,1,1,0,11
376,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2305,3,1051,3,1,28800,37592340,1,1,1,1,1,1,0,11
377,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2405,3,1051,3,1,28900,37697440,1,1,1,1,1,1,0,11
378,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2505,3,1051,3,1,29000,37802540,1,1,1,1,1,1,0,11
379,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2605,3,1051,3,1,29100,37907640,1,1,1,1,1,1,0,14
380,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2705,3,1051,3,1,29200,38012740,1,1,1,1,1,1,0,14
381,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2805,3,1051,3,1,29300,38117840,1,1,1,1,1,1,0,14
382,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2905,3,1051,3,1,29400,38222940,1,1,1,1,1,1,0,14
383,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3005,3,1051,3,1,29500,38328040,1,1,1,1,1,1,0,14
384,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3105,3,1051,3,1,29600,38433140,1,1,1,1,1,1,0,14
385,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3205,3,1051,3,1,29700,38538240,1,1,1,1,1,1,0,14
386,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3305,3,1051,3,1,29800,38643340,1,1,1,1,1,1,0,14
387,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3405,3,1051,3,1,29900,38748440,1,1,1,1,1,1,0,14
388,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3505,3,1051,3,1,30000,38853540,1,1,1,1,1,1,0,14
389,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3605,3,1051,3,1,30100,38958640,1,1,1,1,1,1,0,14
390,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3705,3,1051,3,1,30200,39063740,1,1,1,1,1,1,0,14
391,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3805,3,1051,3,1,30300,39168840,1,1,1,1,1,1,0,14
392,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3905,3,1051,3,1,30400,39273940,1,1,1,1,1,1,0,14
393,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4005,3,1051,3,1,30500,39379040,1,1,1,1,1,1,0,14
394,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1103,3,1051,3,1,27600,33131140,1,1,1,1,1,1,0,11
395,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1203,3,1051,3,1,27700,33236240,1,1,1,1,1,1,0,11
396,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1303,3,1051,3,1,27800,33341340,1,1,1,1,1,1,0,11
397,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1403,3,1051,3,1,27900,33446440,1,1,1,1,1,1,0,11
398,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1503,3,1051,3,1,28000,33551540,1,1,1,1,1,1,0,11
399,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1603,3,1051,3,1,28100,33656640,1,1,1,1,1,1,0,11
400,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1703,3,1051,3,1,28200,33761740,1,1,1,1,1,1,0,11
401,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1803,3,1051,3,1,28300,33866840,1,1,1,1,1,1,0,11
402,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1903,3,1051,3,1,28400,33971940,1,1,1,1,1,1,0,11
403,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2003,3,1051,3,1,28500,34077040,1,1,1,1,1,1,0,11
404,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2103,3,1051,3,1,28600,34182140,1,1,1,1,1,1,0,11
405,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2203,3,1051,3,1,28700,34287240,1,1,1,1,1,1,0,11
406,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2303,3,1051,3,1,28800,34392340,1,1,1,1,1,1,0,11
407,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2403,3,1051,3,1,28900,34497440,1,1,1,1,1,1,0,11
408,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2503,3,1051,3,1,29000,34602540,1,1,1,1,1,1,0,11
409,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2603,3,1051,3,1,29100,34707640,1,1,1,1,1,1,0,14
410,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2703,3,1051,3,1,29200,34812740,1,1,1,1,1,1,0,14
411,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2803,3,1051,3,1,29300,34917840,1,1,1,1,1,1,0,14
412,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2903,3,1051,3,1,29400,35022940,1,1,1,1,1,1,0,14
413,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3003,3,1051,3,1,29500,35128040,1,1,1,1,1,1,0,14
414,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3103,3,1051,3,1,29600,35233140,1,1,1,1,1,1,0,14
415,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3203,3,1051,3,1,29700,35338240,1,1,1,1,1,1,0,14
416,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3303,3,1051,3,1,29800,35443340,1,1,1,1,1,1,0,14
417,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3403,3,1051,3,1,29900,35548440,1,1,1,1,1,1,0,14
418,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3503,3,1051,3,1,30000,35653540,1,1,1,1,1,1,0,14
419,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3603,3,1051,3,1,30100,35758640,1,1,1,1,1,1,0,14
420,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3703,3,1051,3,1,30200,35863740,1,1,1,1,1,1,0,14
421,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3803,3,1051,3,1,30300,35968840,1,1,1,1,1,1,0,14
422,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3903,3,1051,3,1,30400,36073940,1,1,1,1,1,1,0,14
423,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4003,3,1051,3,1,30500,36179040,1,1,1,1,1,1,0,14
424,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1104,3,1051,3,1,27600,33131140,1,1,1,1,1,1,0,11
425,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1204,3,1051,3,1,27700,33236240,1,1,1,1,1,1,0,11
426,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1304,3,1051,3,1,27800,33341340,1,1,1,1,1,1,0,11
427,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1404,3,1051,3,1,27900,33446440,1,1,1,1,1,1,0,11
428,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1504,3,1051,3,1,28000,33551540,1,1,1,1,1,1,0,11
429,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1604,3,1051,3,1,28100,33656640,1,1,1,1,1,1,0,11
430,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1704,3,1051,3,1,28200,33761740,1,1,1,1,1,1,0,11
431,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1804,3,1051,3,1,28300,33866840,1,1,1,1,1,1,0,11
432,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1904,3,1051,3,1,28400,33971940,1,1,1,1,1,1,0,11
433,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2004,3,1051,3,1,28500,34077040,1,1,1,1,1,1,0,11
434,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2104,3,1051,3,1,28600,34182140,1,1,1,1,1,1,0,11
435,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2204,3,1051,3,1,28700,34287240,1,1,1,1,1,1,0,11
436,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2304,3,1051,3,1,28800,34392340,1,1,1,1,1,1,0,11
437,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2404,3,1051,3,1,28900,34497440,1,1,1,1,1,1,0,11
438,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2504,3,1051,3,1,29000,34602540,1,1,1,1,1,1,0,11
439,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2604,3,1051,3,1,29100,34707640,1,1,1,1,1,1,0,14
440,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2704,3,1051,3,1,29200,34812740,1,1,1,1,1,1,0,14
441,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2804,3,1051,3,1,29300,34917840,1,1,1,1,1,1,0,14
442,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2904,3,1051,3,1,29400,35022940,1,1,1,1,1,1,0,14
443,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3004,3,1051,3,1,29500,35128040,1,1,1,1,1,1,0,14
444,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3104,3,1051,3,1,29600,35233140,1,1,1,1,1,1,0,14
445,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3204,3,1051,3,1,29700,35338240,1,1,1,1,1,1,0,14
446,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3304,3,1051,3,1,29800,35443340,1,1,1,1,1,1,0,14
447,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3404,3,1051,3,1,29900,35548440,1,1,1,1,1,1,0,14
448,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3504,3,1051,3,1,30000,35653540,1,1,1,1,1,1,0,14
449,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3604,3,1051,3,1,30100,35758640,1,1,1,1,1,1,0,14
450,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3704,3,1051,3,1,30200,35863740,1,1,1,1,1,1,0,14
451,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3804,3,1051,3,1,30300,35968840,1,1,1,1,1,1,0,14
452,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3904,3,1051,3,1,30400,36073940,1,1,1,1,1,1,0,14
453,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4004,3,1051,3,1,30500,36179040,1,1,1,1,1,1,0,14
454,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1105,2,713,2,1,27600,22850820,1,1,1,1,1,1,0,2
455,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1205,2,713,2,1,27700,22922120,1,1,1,1,1,1,0,2
456,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1305,2,713,2,1,27800,22993420,1,1,1,1,1,1,0,2
457,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1405,2,713,2,1,27900,23064720,1,1,1,1,1,1,0,2
458,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1505,2,713,2,1,28000,23136020,1,1,1,1,1,1,0,2
459,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1605,2,713,2,1,28100,23207320,1,1,1,1,1,1,0,2
460,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1705,2,713,2,1,28200,23278620,1,1,1,1,1,1,0,2
461,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1805,2,713,2,1,28300,23349920,1,1,1,1,1,1,0,2
462,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1905,2,713,2,1,28400,23421220,1,1,1,1,1,1,0,2
463,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2005,2,713,2,1,28500,23492520,1,1,1,1,1,1,0,2
464,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2105,2,713,2,1,28600,23563820,1,1,1,1,1,1,0,2
465,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2205,2,713,2,1,28700,23635120,1,1,1,1,1,1,0,2
466,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2305,2,713,2,1,28800,23706420,1,1,1,1,1,1,0,2
467,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2405,2,713,2,1,28900,23777720,1,1,1,1,1,1,0,2
468,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2505,2,713,2,1,29000,23849020,1,1,1,1,1,1,0,2
469,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2605,2,713,2,1,29100,23920320,1,1,1,1,1,1,0,15
470,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2705,2,713,2,1,29200,23991620,1,1,1,1,1,1,0,15
471,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2805,2,713,2,1,29300,24062920,1,1,1,1,1,1,0,15
472,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2905,2,713,2,1,29400,24134220,1,1,1,1,1,1,0,15
473,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3005,2,713,2,1,29500,24205520,1,1,1,1,1,1,0,15
474,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3105,2,713,2,1,29600,24276820,1,1,1,1,1,1,0,15
475,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3205,2,713,2,1,29700,24348120,1,1,1,1,1,1,0,15
476,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3305,2,713,2,1,29800,24419420,1,1,1,1,1,1,0,15
477,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3405,2,713,2,1,29900,24490720,1,1,1,1,1,1,0,15
478,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3505,2,713,2,1,30000,24562020,1,1,1,1,1,1,0,15
479,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3605,2,713,2,1,30100,24633320,1,1,1,1,1,1,0,15
480,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3705,2,713,2,1,30200,24704620,1,1,1,1,1,1,0,15
481,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3805,2,713,2,1,30300,24775920,1,1,1,1,1,1,0,15
482,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3905,2,713,2,1,30400,24847220,1,1,1,1,1,1,0,15
483,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4005,2,713,2,1,30500,24918520,1,1,1,1,1,1,0,15
484,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1106,2,736,2,1,27600,23509540,1,1,1,1,1,1,0,2
485,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1206,2,736,2,1,27700,23583140,1,1,1,1,1,1,0,2
486,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1306,2,736,2,1,27800,23656740,1,1,1,1,1,1,0,2
487,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1406,2,736,2,1,27900,23730340,1,1,1,1,1,1,0,2
488,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1506,2,736,2,1,28000,23803940,1,1,1,1,1,1,0,2
489,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1606,2,736,2,1,28100,23877540,1,1,1,1,1,1,0,2
490,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1706,2,736,2,1,28200,23951140,1,1,1,1,1,1,0,2
491,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1806,2,736,2,1,28300,24024740,1,1,1,1,1,1,0,2
492,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1906,2,736,2,1,28400,24098340,1,1,1,1,1,1,0,2
493,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2006,2,736,2,1,28500,24171940,1,1,1,1,1,1,0,2
494,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2106,2,736,2,1,28600,24245540,1,1,1,1,1,1,0,2
495,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2206,2,736,2,1,28700,24319140,1,1,1,1,1,1,0,2
496,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2306,2,736,2,1,28800,24392740,1,1,1,1,1,1,0,2
497,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2406,2,736,2,1,28900,24466340,1,1,1,1,1,1,0,2
498,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2506,2,736,2,1,29000,24539940,1,1,1,1,1,1,0,2
499,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2606,2,736,2,1,29100,24613540,1,1,1,1,1,1,0,15
500,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2706,2,736,2,1,29200,24687140,1,1,1,1,1,1,0,15
501,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2806,2,736,2,1,29300,24760740,1,1,1,1,1,1,0,15
502,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2906,2,736,2,1,29400,24834340,1,1,1,1,1,1,0,15
503,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3006,2,736,2,1,29500,24907940,1,1,1,1,1,1,0,15
504,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3106,2,736,2,1,29600,24981540,1,1,1,1,1,1,0,15
505,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3206,2,736,2,1,29700,25055140,1,1,1,1,1,1,0,15
